region_id,dimension,goal,score
34,pressures,MAR,44.5
35,pressures,MAR,25.8
36,pressures,MAR,26.1
37,pressures,MAR,28.3
38,pressures,MAR,28.3
39,pressures,MAR,51.5
40,pressures,MAR,50.6
41,pressures,MAR,45.5
42,pressures,MAR,45.6
301,pressures,MAR,38.2
302,pressures,MAR,31.8
303,pressures,MAR,40.2
304,pressures,MAR,56.2
305,pressures,MAR,60.1
306,pressures,MAR,66.7
307,pressures,MAR,48.1
308,pressures,MAR,41.1
309,pressures,MAR,35.6
501,pressures,MAR,20.5
502,pressures,MAR,24.2
503,pressures,MAR,8.2
504,pressures,MAR,16.8
505,pressures,MAR,20.4
506,pressures,MAR,53.6
507,pressures,MAR,55.6
508,pressures,MAR,68.7
509,pressures,MAR,56.4
510,pressures,MAR,23.1
511,pressures,MAR,29.7
512,pressures,MAR,42.1
513,pressures,MAR,46.2
514,pressures,MAR,26
515,pressures,MAR,28.3
516,pressures,MAR,51
517,pressures,MAR,45.6
0,resilience,MAR,75.5
1,resilience,MAR,83.3
2,resilience,MAR,69.9
3,resilience,MAR,68.7
4,resilience,MAR,67.4
5,resilience,MAR,80.8
6,resilience,MAR,69
7,resilience,MAR,80.1
8,resilience,MAR,79.7
9,resilience,MAR,79.9
10,resilience,MAR,78.9
11,resilience,MAR,80.9
12,resilience,MAR,68.8
13,resilience,MAR,76.5
14,resilience,MAR,68.6
15,resilience,MAR,67
16,resilience,MAR,70.2
17,resilience,MAR,62.3
18,resilience,MAR,70.1
19,resilience,MAR,34.7
20,resilience,MAR,81.9
21,resilience,MAR,69.3
22,resilience,MAR,53.7
23,resilience,MAR,75.3
24,resilience,MAR,73.9
25,resilience,MAR,76.6
26,resilience,MAR,76.3
27,resilience,MAR,71.2
28,resilience,MAR,74.7
29,resilience,MAR,81.2
30,resilience,MAR,78.2
31,resilience,MAR,73.6
32,resilience,MAR,80.6
33,resilience,MAR,48.2
34,resilience,MAR,73.9
35,resilience,MAR,80.9
36,resilience,MAR,82.6
37,resilience,MAR,83.8
38,resilience,MAR,83.9
39,resilience,MAR,82.3
40,resilience,MAR,83.9
41,resilience,MAR,84.1
42,resilience,MAR,84.6
301,resilience,MAR,80.1
302,resilience,MAR,69.5
303,resilience,MAR,76.4
304,resilience,MAR,65.6
305,resilience,MAR,49.2
306,resilience,MAR,75.3
307,resilience,MAR,73.2
308,resilience,MAR,74.5
309,resilience,MAR,82.7
501,resilience,MAR,73.7
502,resilience,MAR,68.7
503,resilience,MAR,75
504,resilience,MAR,79.8
505,resilience,MAR,79.2
506,resilience,MAR,74.9
507,resilience,MAR,65.8
508,resilience,MAR,57.1
509,resilience,MAR,73.4
510,resilience,MAR,76.3
511,resilience,MAR,73.2
512,resilience,MAR,78.2
513,resilience,MAR,66
514,resilience,MAR,82.3
515,resilience,MAR,83.8
516,resilience,MAR,83.3
517,resilience,MAR,84.4
0,score,MAR,NA
1,score,MAR,NA
2,score,MAR,NA
3,score,MAR,NA
4,score,MAR,NA
5,score,MAR,NA
6,score,MAR,NA
7,score,MAR,NA
8,score,MAR,NA
9,score,MAR,NA
10,score,MAR,NA
11,score,MAR,NA
12,score,MAR,NA
13,score,MAR,NA
14,score,MAR,NA
15,score,MAR,NA
16,score,MAR,NA
17,score,MAR,NA
18,score,MAR,NA
19,score,MAR,NA
20,score,MAR,NA
21,score,MAR,NA
22,score,MAR,NA
23,score,MAR,NA
24,score,MAR,NA
25,score,MAR,NA
26,score,MAR,NA
27,score,MAR,NA
28,score,MAR,NA
29,score,MAR,NA
30,score,MAR,NA
31,score,MAR,NA
32,score,MAR,NA
33,score,MAR,NA
34,score,MAR,NA
35,score,MAR,NA
36,score,MAR,NA
37,score,MAR,NA
38,score,MAR,NA
39,score,MAR,NA
40,score,MAR,NA
41,score,MAR,NA
42,score,MAR,NA
301,score,MAR,NA
302,score,MAR,NA
303,score,MAR,NA
304,score,MAR,NA
305,score,MAR,NA
306,score,MAR,NA
307,score,MAR,NA
308,score,MAR,NA
309,score,MAR,NA
501,score,MAR,NA
502,score,MAR,NA
503,score,MAR,NA
504,score,MAR,NA
505,score,MAR,NA
506,score,MAR,NA
507,score,MAR,NA
508,score,MAR,NA
509,score,MAR,NA
510,score,MAR,NA
511,score,MAR,NA
512,score,MAR,NA
513,score,MAR,NA
514,score,MAR,NA
515,score,MAR,NA
516,score,MAR,NA
517,score,MAR,NA
0,status,MAR,NA
1,status,MAR,NA
2,status,MAR,NA
3,status,MAR,NA
4,status,MAR,NA
5,status,MAR,NA
6,status,MAR,NA
7,status,MAR,NA
8,status,MAR,NA
9,status,MAR,NA
10,status,MAR,NA
11,status,MAR,NA
12,status,MAR,NA
13,status,MAR,NA
14,status,MAR,NA
15,status,MAR,NA
16,status,MAR,NA
17,status,MAR,NA
18,status,MAR,NA
19,status,MAR,NA
20,status,MAR,NA
21,status,MAR,NA
22,status,MAR,NA
23,status,MAR,NA
24,status,MAR,NA
25,status,MAR,NA
26,status,MAR,NA
27,status,MAR,NA
28,status,MAR,NA
29,status,MAR,NA
30,status,MAR,NA
31,status,MAR,NA
32,status,MAR,NA
33,status,MAR,NA
34,status,MAR,NA
35,status,MAR,NA
36,status,MAR,NA
37,status,MAR,NA
38,status,MAR,NA
39,status,MAR,NA
40,status,MAR,NA
41,status,MAR,NA
42,status,MAR,NA
301,status,MAR,NA
302,status,MAR,NA
303,status,MAR,NA
304,status,MAR,NA
305,status,MAR,NA
306,status,MAR,NA
307,status,MAR,NA
308,status,MAR,NA
309,status,MAR,NA
501,status,MAR,NA
502,status,MAR,NA
503,status,MAR,NA
504,status,MAR,NA
505,status,MAR,NA
506,status,MAR,NA
507,status,MAR,NA
508,status,MAR,NA
509,status,MAR,NA
510,status,MAR,NA
511,status,MAR,NA
512,status,MAR,NA
513,status,MAR,NA
514,status,MAR,NA
515,status,MAR,NA
516,status,MAR,NA
517,status,MAR,NA
0,trend,MAR,NA
1,trend,MAR,NA
2,trend,MAR,NA
3,trend,MAR,NA
4,trend,MAR,NA
5,trend,MAR,NA
6,trend,MAR,NA
7,trend,MAR,NA
8,trend,MAR,NA
9,trend,MAR,NA
10,trend,MAR,NA
11,trend,MAR,NA
12,trend,MAR,NA
13,trend,MAR,NA
14,trend,MAR,NA
15,trend,MAR,NA
16,trend,MAR,NA
17,trend,MAR,NA
18,trend,MAR,NA
19,trend,MAR,NA
20,trend,MAR,NA
21,trend,MAR,NA
22,trend,MAR,NA
23,trend,MAR,NA
24,trend,MAR,NA
25,trend,MAR,NA
26,trend,MAR,NA
27,trend,MAR,NA
28,trend,MAR,NA
29,trend,MAR,NA
30,trend,MAR,NA
31,trend,MAR,NA
32,trend,MAR,NA
33,trend,MAR,NA
34,trend,MAR,NA
35,trend,MAR,NA
36,trend,MAR,NA
37,trend,MAR,NA
38,trend,MAR,NA
39,trend,MAR,NA
40,trend,MAR,NA
41,trend,MAR,NA
42,trend,MAR,NA
301,trend,MAR,NA
302,trend,MAR,NA
303,trend,MAR,NA
304,trend,MAR,NA
305,trend,MAR,NA
306,trend,MAR,NA
307,trend,MAR,NA
308,trend,MAR,NA
309,trend,MAR,NA
501,trend,MAR,NA
502,trend,MAR,NA
503,trend,MAR,NA
504,trend,MAR,NA
505,trend,MAR,NA
506,trend,MAR,NA
507,trend,MAR,NA
508,trend,MAR,NA
509,trend,MAR,NA
510,trend,MAR,NA
511,trend,MAR,NA
512,trend,MAR,NA
513,trend,MAR,NA
514,trend,MAR,NA
515,trend,MAR,NA
516,trend,MAR,NA
517,trend,MAR,NA
0,future,NP,93.4
1,future,NP,NA
2,future,NP,NA
3,future,NP,98.9
4,future,NP,100
5,future,NP,100
6,future,NP,99.9
7,future,NP,100
8,future,NP,100
9,future,NP,100
10,future,NP,100
11,future,NP,84.1
12,future,NP,84.1
13,future,NP,89.7
14,future,NP,87.4
15,future,NP,86.5
16,future,NP,88.2
17,future,NP,85.1
18,future,NP,90.8
19,future,NP,81.1
20,future,NP,91
21,future,NP,85.9
22,future,NP,83.1
23,future,NP,89.4
24,future,NP,88.7
25,future,NP,88.6
26,future,NP,96.3
27,future,NP,98.9
28,future,NP,100
29,future,NP,91
30,future,NP,89.6
31,future,NP,82.3
32,future,NP,98.5
33,future,NP,89.8
34,future,NP,92.2
35,future,NP,100
36,future,NP,100
37,future,NP,100
38,future,NP,100
39,future,NP,100
40,future,NP,100
41,future,NP,100
42,future,NP,100
301,future,NP,94.9
302,future,NP,92.2
303,future,NP,93.2
304,future,NP,86
305,future,NP,86.2
306,future,NP,89.4
307,future,NP,91.5
308,future,NP,90.7
309,future,NP,98.5
501,future,NP,NA
502,future,NP,98.9
503,future,NP,99.9
504,future,NP,100
505,future,NP,100
506,future,NP,86.3
507,future,NP,86.3
508,future,NP,87.2
509,future,NP,88.3
510,future,NP,96.3
511,future,NP,99.5
512,future,NP,88.1
513,future,NP,93.3
514,future,NP,100
515,future,NP,100
516,future,NP,100
517,future,NP,100
0,pressures,NP,37.4
1,pressures,NP,10
2,pressures,NP,5.3
3,pressures,NP,20
4,pressures,NP,14
5,pressures,NP,6.1
6,pressures,NP,16.8
7,pressures,NP,13
8,pressures,NP,10
9,pressures,NP,15
10,pressures,NP,8.7
11,pressures,NP,83.1
12,pressures,NP,71.1
13,pressures,NP,59.4
14,pressures,NP,59.6
15,pressures,NP,60.9
16,pressures,NP,58.2
17,pressures,NP,61.2
18,pressures,NP,49.2
19,pressures,NP,47.5
20,pressures,NP,60.4
21,pressures,NP,65.4
22,pressures,NP,59.4
23,pressures,NP,59.4
24,pressures,NP,60.4
25,pressures,NP,63.4
26,pressures,NP,36.5
27,pressures,NP,22.1
28,pressures,NP,11.1
29,pressures,NP,59.5
30,pressures,NP,61.5
31,pressures,NP,82.2
32,pressures,NP,33
33,pressures,NP,30.7
34,pressures,NP,48.4
35,pressures,NP,3.9
36,pressures,NP,5.3
37,pressures,NP,6
38,pressures,NP,6
39,pressures,NP,25.3
40,pressures,NP,21
41,pressures,NP,21.9
42,pressures,NP,22.6
301,pressures,NP,36.2
302,pressures,NP,28.3
303,pressures,NP,40.8
304,pressures,NP,61.3
305,pressures,NP,44.1
306,pressures,NP,59.4
307,pressures,NP,50
308,pressures,NP,50.9
309,pressures,NP,19.9
501,pressures,NP,6.6
502,pressures,NP,19.9
503,pressures,NP,11.4
504,pressures,NP,11.1
505,pressures,NP,10.2
506,pressures,NP,69.4
507,pressures,NP,60.4
508,pressures,NP,48.5
509,pressures,NP,61.2
510,pressures,NP,36.5
511,pressures,NP,15.8
512,pressures,NP,66.8
513,pressures,NP,36.4
514,pressures,NP,5
515,pressures,NP,6
516,pressures,NP,22.7
517,pressures,NP,22.3
0,resilience,NP,75.5
1,resilience,NP,83.3
2,resilience,NP,69.9
3,resilience,NP,68.7
4,resilience,NP,67.4
5,resilience,NP,80.8
6,resilience,NP,69
7,resilience,NP,80.1
8,resilience,NP,79.7
9,resilience,NP,79.9
10,resilience,NP,78.9
11,resilience,NP,80.9
12,resilience,NP,68.8
13,resilience,NP,76.5
14,resilience,NP,68.6
15,resilience,NP,67
16,resilience,NP,70.2
17,resilience,NP,62.3
18,resilience,NP,70.1
19,resilience,NP,34.7
20,resilience,NP,81.9
21,resilience,NP,69.3
22,resilience,NP,53.7
23,resilience,NP,75.3
24,resilience,NP,73.9
25,resilience,NP,76.6
26,resilience,NP,76.3
27,resilience,NP,71.2
28,resilience,NP,74.7
29,resilience,NP,81.2
30,resilience,NP,78.2
31,resilience,NP,73.6
32,resilience,NP,80.6
33,resilience,NP,48.2
34,resilience,NP,73.9
35,resilience,NP,80.9
36,resilience,NP,82.6
37,resilience,NP,83.8
38,resilience,NP,83.9
39,resilience,NP,82.3
40,resilience,NP,83.9
41,resilience,NP,84.1
42,resilience,NP,84.6
301,resilience,NP,80.1
302,resilience,NP,69.5
303,resilience,NP,76.4
304,resilience,NP,65.6
305,resilience,NP,49.2
306,resilience,NP,75.3
307,resilience,NP,73.2
308,resilience,NP,74.5
309,resilience,NP,82.7
501,resilience,NP,73.7
502,resilience,NP,68.7
503,resilience,NP,75
504,resilience,NP,79.8
505,resilience,NP,79.2
506,resilience,NP,74.9
507,resilience,NP,65.8
508,resilience,NP,57.1
509,resilience,NP,73.4
510,resilience,NP,76.3
511,resilience,NP,73.2
512,resilience,NP,78.2
513,resilience,NP,66
514,resilience,NP,82.3
515,resilience,NP,83.8
516,resilience,NP,83.3
517,resilience,NP,84.4
0,score,NP,90.6
1,score,NP,NA
2,score,NP,NA
3,score,NP,93.3
4,score,NP,93.8
5,score,NP,93.8
6,score,NP,93.8
7,score,NP,93.8
8,score,NP,93.8
9,score,NP,93.8
10,score,NP,93.8
11,score,NP,85.9
12,score,NP,85.9
13,score,NP,88.7
14,score,NP,87.5
15,score,NP,87.1
16,score,NP,88
17,score,NP,86.4
18,score,NP,89.3
19,score,NP,84.4
20,score,NP,89.3
21,score,NP,86.8
22,score,NP,85.4
23,score,NP,88.5
24,score,NP,88.2
25,score,NP,88.1
26,score,NP,92
27,score,NP,93.3
28,score,NP,93.8
29,score,NP,89.4
30,score,NP,88.6
31,score,NP,85
32,score,NP,93.1
33,score,NP,88.8
34,score,NP,89.9
35,score,NP,93.8
36,score,NP,93.8
37,score,NP,93.8
38,score,NP,93.8
39,score,NP,93.8
40,score,NP,93.8
41,score,NP,93.8
42,score,NP,93.8
301,score,NP,91.3
302,score,NP,89.9
303,score,NP,90.5
304,score,NP,86.9
305,score,NP,87
306,score,NP,88.5
307,score,NP,89.6
308,score,NP,89.2
309,score,NP,93.1
501,score,NP,NA
502,score,NP,93.3
503,score,NP,93.8
504,score,NP,93.8
505,score,NP,93.8
506,score,NP,87
507,score,NP,87
508,score,NP,87.5
509,score,NP,88
510,score,NP,92
511,score,NP,93.6
512,score,NP,87.9
513,score,NP,90.5
514,score,NP,93.8
515,score,NP,93.9
516,score,NP,93.8
517,score,NP,93.8
0,status,NP,87.7
1,status,NP,NA
2,status,NP,NA
3,status,NP,87.7
4,status,NP,87.7
5,status,NP,87.7
6,status,NP,87.7
7,status,NP,87.7
8,status,NP,87.7
9,status,NP,87.7
10,status,NP,87.7
11,status,NP,87.7
12,status,NP,87.7
13,status,NP,87.7
14,status,NP,87.7
15,status,NP,87.7
16,status,NP,87.7
17,status,NP,87.7
18,status,NP,87.7
19,status,NP,87.7
20,status,NP,87.7
21,status,NP,87.7
22,status,NP,87.7
23,status,NP,87.7
24,status,NP,87.7
25,status,NP,87.7
26,status,NP,87.7
27,status,NP,87.7
28,status,NP,87.7
29,status,NP,87.7
30,status,NP,87.7
31,status,NP,87.7
32,status,NP,87.7
33,status,NP,87.7
34,status,NP,87.7
35,status,NP,87.7
36,status,NP,87.7
37,status,NP,87.7
38,status,NP,87.7
39,status,NP,87.7
40,status,NP,87.7
41,status,NP,87.7
42,status,NP,87.7
301,status,NP,87.7
302,status,NP,87.7
303,status,NP,87.7
304,status,NP,87.7
305,status,NP,87.7
306,status,NP,87.7
307,status,NP,87.7
308,status,NP,87.7
309,status,NP,87.7
501,status,NP,NA
502,status,NP,87.7
503,status,NP,87.7
504,status,NP,87.7
505,status,NP,87.7
506,status,NP,87.7
507,status,NP,87.7
508,status,NP,87.7
509,status,NP,87.7
510,status,NP,87.7
511,status,NP,87.7
512,status,NP,87.7
513,status,NP,87.7
514,status,NP,87.7
515,status,NP,87.7
516,status,NP,87.7
517,status,NP,87.7
0,trend,NP,-0.05
1,trend,NP,NA
2,trend,NP,NA
3,trend,NP,-0.05
4,trend,NP,-0.05
5,trend,NP,-0.05
6,trend,NP,-0.05
7,trend,NP,-0.05
8,trend,NP,-0.05
9,trend,NP,-0.05
10,trend,NP,-0.05
11,trend,NP,-0.05
12,trend,NP,-0.05
13,trend,NP,-0.05
14,trend,NP,-0.05
15,trend,NP,-0.05
16,trend,NP,-0.05
17,trend,NP,-0.05
18,trend,NP,-0.05
19,trend,NP,-0.05
20,trend,NP,-0.05
21,trend,NP,-0.05
22,trend,NP,-0.05
23,trend,NP,-0.05
24,trend,NP,-0.05
25,trend,NP,-0.05
26,trend,NP,-0.05
27,trend,NP,-0.05
28,trend,NP,-0.05
29,trend,NP,-0.05
30,trend,NP,-0.05
31,trend,NP,-0.05
32,trend,NP,-0.05
33,trend,NP,-0.05
34,trend,NP,-0.05
35,trend,NP,-0.05
36,trend,NP,-0.05
37,trend,NP,-0.05
38,trend,NP,-0.05
39,trend,NP,-0.05
40,trend,NP,-0.05
41,trend,NP,-0.05
42,trend,NP,-0.05
301,trend,NP,-0.05
302,trend,NP,-0.05
303,trend,NP,-0.05
304,trend,NP,-0.05
305,trend,NP,-0.05
306,trend,NP,-0.05
307,trend,NP,-0.05
308,trend,NP,-0.05
309,trend,NP,-0.05
501,trend,NP,NA
502,trend,NP,-0.05
503,trend,NP,-0.05
504,trend,NP,-0.05
505,trend,NP,-0.05
506,trend,NP,-0.05
507,trend,NP,-0.05
508,trend,NP,-0.05
509,trend,NP,-0.05
510,trend,NP,-0.05
511,trend,NP,-0.05
512,trend,NP,-0.05
513,trend,NP,-0.05
514,trend,NP,-0.05
515,trend,NP,-0.05
516,trend,NP,-0.05
517,trend,NP,-0.05
0,future,SP,71.8
1,future,SP,89.4
2,future,SP,94.7
3,future,SP,93.7
4,future,SP,93
5,future,SP,66.6
6,future,SP,67.9
7,future,SP,89.7
8,future,SP,89.8
9,future,SP,94.5
10,future,SP,92.4
11,future,SP,91.1
12,future,SP,75.7
13,future,SP,61
14,future,SP,46.6
15,future,SP,44.5
16,future,SP,50.9
17,future,SP,49.1
18,future,SP,43.8
19,future,SP,38.7
20,future,SP,85.8
21,future,SP,50.2
22,future,SP,74.1
23,future,SP,73.5
24,future,SP,71.1
25,future,SP,79.4
26,future,SP,84.1
27,future,SP,63.7
28,future,SP,81.6
29,future,SP,84.6
30,future,SP,50
31,future,SP,92
32,future,SP,74.7
33,future,SP,86.4
34,future,SP,88.4
35,future,SP,89.3
36,future,SP,52.2
37,future,SP,89.5
38,future,SP,49.2
39,future,SP,85.1
40,future,SP,44.7
41,future,SP,47.7
42,future,SP,71.2
301,future,SP,78
302,future,SP,82.8
303,future,SP,70.5
304,future,SP,48.9
305,future,SP,76.9
306,future,SP,73.5
307,future,SP,69.1
308,future,SP,86.2
309,future,SP,56.6
501,future,SP,93.2
502,future,SP,93.7
503,future,SP,67.2
504,future,SP,89.7
505,future,SP,92.9
506,future,SP,73.6
507,future,SP,47.6
508,future,SP,41.9
509,future,SP,73.5
510,future,SP,84.1
511,future,SP,73.9
512,future,SP,78.2
513,future,SP,83.2
514,future,SP,58.7
515,future,SP,70.5
516,future,SP,60.6
517,future,SP,58.6
0,pressures,SP,31
1,pressures,SP,21.4
2,pressures,SP,19.1
3,pressures,SP,26.2
4,pressures,SP,26.4
5,pressures,SP,16.3
6,pressures,SP,21.7
7,pressures,SP,20.5
8,pressures,SP,20
9,pressures,SP,24.5
10,pressures,SP,22.3
11,pressures,SP,45.8
12,pressures,SP,40
13,pressures,SP,35.1
14,pressures,SP,36.5
15,pressures,SP,37.3
16,pressures,SP,36.9
17,pressures,SP,41.8
18,pressures,SP,39.4
19,pressures,SP,48.3
20,pressures,SP,35.6
21,pressures,SP,42.6
22,pressures,SP,51.4
23,pressures,SP,43
24,pressures,SP,40.4
25,pressures,SP,39.9
26,pressures,SP,22.7
27,pressures,SP,38.4
28,pressures,SP,22.4
29,pressures,SP,27.1
30,pressures,SP,28
31,pressures,SP,41.2
32,pressures,SP,29.1
33,pressures,SP,42.4
34,pressures,SP,39.7
35,pressures,SP,21.1
36,pressures,SP,22
37,pressures,SP,22.6
38,pressures,SP,22.5
39,pressures,SP,29.3
40,pressures,SP,25.9
41,pressures,SP,26.4
42,pressures,SP,26.6
301,pressures,SP,27.6
302,pressures,SP,27.1
303,pressures,SP,30.4
304,pressures,SP,41.8
305,pressures,SP,46.7
306,pressures,SP,43
307,pressures,SP,39.9
308,pressures,SP,35.2
309,pressures,SP,24.8
501,pressures,SP,19.8
502,pressures,SP,26.2
503,pressures,SP,19
504,pressures,SP,20.2
505,pressures,SP,22.8
506,pressures,SP,39.4
507,pressures,SP,38.8
508,pressures,SP,42.7
509,pressures,SP,40.9
510,pressures,SP,22.7
511,pressures,SP,29.3
512,pressures,SP,31.5
513,pressures,SP,37.3
514,pressures,SP,21.8
515,pressures,SP,22.5
516,pressures,SP,27.2
517,pressures,SP,26.5
0,resilience,SP,75.5
1,resilience,SP,83.3
2,resilience,SP,69.9
3,resilience,SP,68.7
4,resilience,SP,67.4
5,resilience,SP,80.8
6,resilience,SP,69
7,resilience,SP,80.1
8,resilience,SP,79.7
9,resilience,SP,79.9
10,resilience,SP,78.9
11,resilience,SP,80.9
12,resilience,SP,68.8
13,resilience,SP,76.5
14,resilience,SP,68.6
15,resilience,SP,67
16,resilience,SP,70.2
17,resilience,SP,62.3
18,resilience,SP,70.1
19,resilience,SP,34.7
20,resilience,SP,81.9
21,resilience,SP,69.3
22,resilience,SP,53.7
23,resilience,SP,75.3
24,resilience,SP,73.9
25,resilience,SP,76.6
26,resilience,SP,76.3
27,resilience,SP,71.2
28,resilience,SP,74.7
29,resilience,SP,81.2
30,resilience,SP,78.2
31,resilience,SP,73.6
32,resilience,SP,80.6
33,resilience,SP,48.2
34,resilience,SP,73.9
35,resilience,SP,80.9
36,resilience,SP,82.6
37,resilience,SP,83.8
38,resilience,SP,83.9
39,resilience,SP,82.3
40,resilience,SP,83.9
41,resilience,SP,84.1
42,resilience,SP,84.6
301,resilience,SP,80.1
302,resilience,SP,69.5
303,resilience,SP,76.4
304,resilience,SP,65.6
305,resilience,SP,49.2
306,resilience,SP,75.3
307,resilience,SP,73.2
308,resilience,SP,74.5
309,resilience,SP,82.7
501,resilience,SP,73.7
502,resilience,SP,68.7
503,resilience,SP,75
504,resilience,SP,79.8
505,resilience,SP,79.2
506,resilience,SP,74.9
507,resilience,SP,65.8
508,resilience,SP,57.1
509,resilience,SP,73.4
510,resilience,SP,76.3
511,resilience,SP,73.2
512,resilience,SP,78.2
513,resilience,SP,66
514,resilience,SP,82.3
515,resilience,SP,83.8
516,resilience,SP,83.3
517,resilience,SP,84.4
0,score,SP,68.2
1,score,SP,81.9
2,score,SP,91
3,score,SP,90.9
4,score,SP,91.3
5,score,SP,60.9
6,score,SP,63.5
7,score,SP,83
8,score,SP,83.4
9,score,SP,89
10,score,SP,85.1
11,score,SP,89.8
12,score,SP,72.6
13,score,SP,57.8
14,score,SP,45.4
15,score,SP,43.5
16,score,SP,49.2
17,score,SP,48.3
18,score,SP,42.6
19,score,SP,40.1
20,score,SP,80.3
21,score,SP,48.9
22,score,SP,73.8
23,score,SP,70.2
24,score,SP,67.9
25,score,SP,75.3
26,score,SP,77.8
27,score,SP,60.7
28,score,SP,75.7
29,score,SP,78.4
30,score,SP,47.3
31,score,SP,90.7
32,score,SP,69.5
33,score,SP,85.6
34,score,SP,87.2
35,score,SP,86.7
36,score,SP,48.2
37,score,SP,85.1
38,score,SP,45.5
39,score,SP,78.6
40,score,SP,41.8
41,score,SP,44.5
42,score,SP,65.7
301,score,SP,73.3
302,score,SP,79.7
303,score,SP,66.2
304,score,SP,47.9
305,score,SP,76.5
306,score,SP,70.2
307,score,SP,66
308,score,SP,83.2
309,score,SP,52.5
501,score,SP,88.4
502,score,SP,90.9
503,score,SP,62.2
504,score,SP,83.3
505,score,SP,86.1
506,score,SP,70.9
507,score,SP,46.5
508,score,SP,41.7
509,score,SP,70.2
510,score,SP,77.8
511,score,SP,69.2
512,score,SP,74.3
513,score,SP,80.8
514,score,SP,55
515,score,SP,66.4
516,score,SP,56.4
517,score,SP,54.3
0,status,SP,64.5
1,status,SP,74.3
2,status,SP,87.3
3,status,SP,88.2
4,status,SP,89.5
5,status,SP,55.3
6,status,SP,59.1
7,status,SP,76.3
8,status,SP,77.1
9,status,SP,83.5
10,status,SP,77.8
11,status,SP,88.5
12,status,SP,69.5
13,status,SP,54.6
14,status,SP,44.1
15,status,SP,42.5
16,status,SP,47.5
17,status,SP,47.4
18,status,SP,41.5
19,status,SP,41.5
20,status,SP,74.8
21,status,SP,47.6
22,status,SP,73.6
23,status,SP,66.9
24,status,SP,64.8
25,status,SP,71.3
26,status,SP,71.5
27,status,SP,57.6
28,status,SP,69.7
29,status,SP,72.1
30,status,SP,44.5
31,status,SP,89.5
32,status,SP,64.2
33,status,SP,84.7
34,status,SP,86
35,status,SP,84
36,status,SP,44.2
37,status,SP,80.8
38,status,SP,41.8
39,status,SP,72.2
40,status,SP,39
41,status,SP,41.2
42,status,SP,60.1
301,status,SP,68.5
302,status,SP,76.6
303,status,SP,61.9
304,status,SP,46.8
305,status,SP,76.1
306,status,SP,66.9
307,status,SP,62.8
308,status,SP,80.2
309,status,SP,48.4
501,status,SP,83.6
502,status,SP,88.2
503,status,SP,57.2
504,status,SP,76.8
505,status,SP,79.3
506,status,SP,68.2
507,status,SP,45.4
508,status,SP,41.5
509,status,SP,66.9
510,status,SP,71.5
511,status,SP,64.5
512,status,SP,70.4
513,status,SP,78.4
514,status,SP,51.2
515,status,SP,62.4
516,status,SP,52.1
517,status,SP,50
0,trend,SP,0
1,trend,SP,0
2,trend,SP,0
3,trend,SP,0
4,trend,SP,0
5,trend,SP,0
6,trend,SP,0
7,trend,SP,0
8,trend,SP,0
9,trend,SP,0
10,trend,SP,0
11,trend,SP,0
12,trend,SP,0
13,trend,SP,0
14,trend,SP,0
15,trend,SP,0
16,trend,SP,0
17,trend,SP,0
18,trend,SP,0
19,trend,SP,0
20,trend,SP,0
21,trend,SP,0
22,trend,SP,0
23,trend,SP,0
24,trend,SP,0
25,trend,SP,0
26,trend,SP,0
27,trend,SP,0
28,trend,SP,0
29,trend,SP,0
30,trend,SP,0
31,trend,SP,0
32,trend,SP,0
33,trend,SP,0
34,trend,SP,0
35,trend,SP,0
36,trend,SP,0
37,trend,SP,0
38,trend,SP,0
39,trend,SP,0
40,trend,SP,0
41,trend,SP,0
42,trend,SP,0
301,trend,SP,0
302,trend,SP,0
303,trend,SP,0
304,trend,SP,0
305,trend,SP,0
306,trend,SP,0
307,trend,SP,0
308,trend,SP,0
309,trend,SP,0
501,trend,SP,0
502,trend,SP,0
503,trend,SP,0
504,trend,SP,0
505,trend,SP,0
506,trend,SP,0
507,trend,SP,0
508,trend,SP,0
509,trend,SP,0
510,trend,SP,0
511,trend,SP,0
512,trend,SP,0
513,trend,SP,0
514,trend,SP,0
515,trend,SP,0
516,trend,SP,0
517,trend,SP,0
0,future,TR,79.3
1,future,TR,100
2,future,TR,60.3
3,future,TR,59.6
4,future,TR,40
5,future,TR,100
6,future,TR,60.5
7,future,TR,61.8
8,future,TR,41.7
9,future,TR,60.9
10,future,TR,41
11,future,TR,100
12,future,TR,58.4
13,future,TR,40.2
14,future,TR,100
15,future,TR,58.2
16,future,TR,39.5
17,future,TR,29.4
18,future,TR,30.3
19,future,TR,NA
20,future,TR,100
21,future,TR,30.4
22,future,TR,NA
23,future,TR,20.8
24,future,TR,55.5
25,future,TR,64.1
26,future,TR,100
27,future,TR,54.7
28,future,TR,63.4
29,future,TR,100
30,future,TR,99.2
31,future,TR,64.7
32,future,TR,98.8
33,future,TR,NA
34,future,TR,64.1
35,future,TR,100
36,future,TR,96.7
37,future,TR,100
38,future,TR,99.3
39,future,TR,100
40,future,TR,97.4
41,future,TR,100
42,future,TR,99.1
301,future,TR,100
302,future,TR,59.6
303,future,TR,40.5
304,future,TR,29.9
305,future,TR,NA
306,future,TR,20.8
307,future,TR,55.3
308,future,TR,64.1
309,future,TR,98.7
501,future,TR,71.7
502,future,TR,59.4
503,future,TR,80.6
504,future,TR,49.3
505,future,TR,46
506,future,TR,61.3
507,future,TR,60.3
508,future,TR,30.3
